"","X","word","sentiment"
"11679",11679,"spider","fear"
"11680",11680,"spike","fear"
"11681",11681,"spine","anger"
"11682",11682,"spine","negative"
"11683",11683,"spine","positive"
"11684",11684,"spinster","fear"
"11685",11685,"spinster","negative"
"11686",11686,"spinster","sadness"
"11687",11687,"spirit","positive"
"11688",11688,"spirits","anticipation"
"11689",11689,"spirits","joy"
"11690",11690,"spirits","positive"
"11691",11691,"spirits","surprise"
"11692",11692,"spit","disgust"
"11693",11693,"spite","anger"
"11694",11694,"spite","negative"
"11695",11695,"spiteful","anger"
"11696",11696,"spiteful","negative"
"11697",11697,"splash","surprise"
"11698",11698,"splendid","joy"
"11699",11699,"splendid","positive"
"11700",11700,"splendid","surprise"
"11701",11701,"splendor","anticipation"
"11702",11702,"splendor","joy"
"11703",11703,"splendor","positive"
"11704",11704,"splendor","surprise"
"11705",11705,"splinter","negative"
"11706",11706,"split","negative"
"11707",11707,"splitting","negative"
"11708",11708,"splitting","sadness"
"11709",11709,"spoil","disgust"
"11710",11710,"spoil","negative"
"11711",11711,"spoiler","negative"
"11712",11712,"spoiler","sadness"
"11713",11713,"spoke","negative"
"11714",11714,"spokesman","trust"
"11715",11715,"sponge","negative"
"11716",11716,"sponsor","positive"
"11717",11717,"sponsor","trust"
"11718",11718,"spook","fear"
"11719",11719,"spook","negative"
"11720",11720,"spotless","positive"
"11721",11721,"spotless","trust"
"11722",11722,"spouse","joy"
"11723",11723,"spouse","positive"
"11724",11724,"spouse","trust"
"11725",11725,"sprain","negative"
"11726",11726,"sprain","sadness"
"11727",11727,"spree","negative"
"11728",11728,"sprite","fear"
"11729",11729,"sprite","negative"
"11730",11730,"spruce","positive"
"11731",11731,"spur","fear"
"11732",11732,"spurious","disgust"
"11733",11733,"spurious","negative"
"11734",11734,"squall","fear"
"11735",11735,"squall","negative"
"11736",11736,"squall","sadness"
"11737",11737,"squatter","negative"
"11738",11738,"squeamish","disgust"
"11739",11739,"squeamish","fear"
"11740",11740,"squeamish","negative"
"11741",11741,"squelch","anger"
"11742",11742,"squelch","disgust"
"11743",11743,"squelch","negative"
"11744",11744,"squirm","disgust"
"11745",11745,"squirm","negative"
"11746",11746,"stab","anger"
"11747",11747,"stab","fear"
"11748",11748,"stab","negative"
"11749",11749,"stab","sadness"
"11750",11750,"stab","surprise"
"11751",11751,"stable","positive"
"11752",11752,"stable","trust"
"11753",11753,"staccato","positive"
"11754",11754,"stagger","surprise"
"11755",11755,"staggering","negative"
"11756",11756,"stagnant","negative"
"11757",11757,"stagnant","sadness"
"11758",11758,"stain","disgust"
"11759",11759,"stain","negative"
"11760",11760,"stainless","positive"
"11761",11761,"stale","negative"
"11762",11762,"stalemate","anger"
"11763",11763,"stalemate","disgust"
"11764",11764,"stalk","fear"
"11765",11765,"stalk","negative"
"11766",11766,"stall","disgust"
"11767",11767,"stallion","positive"
"11768",11768,"stalwart","positive"
"11769",11769,"stamina","positive"
"11770",11770,"stamina","trust"
"11771",11771,"standing","positive"
"11772",11772,"standoff","anger"
"11773",11773,"standoff","fear"
"11774",11774,"standoff","negative"
"11775",11775,"standstill","anger"
"11776",11776,"standstill","negative"
"11777",11777,"star","anticipation"
"11778",11778,"star","joy"
"11779",11779,"star","positive"
"11780",11780,"star","trust"
"11781",11781,"staring","negative"
"11782",11782,"stark","negative"
"11783",11783,"stark","trust"
"11784",11784,"starlight","positive"
"11785",11785,"starry","anticipation"
"11786",11786,"starry","joy"
"11787",11787,"starry","positive"
"11788",11788,"start","anticipation"
"11789",11789,"startle","fear"
"11790",11790,"startle","negative"
"11791",11791,"startle","surprise"
"11792",11792,"startling","surprise"
"11793",11793,"starvation","fear"
"11794",11794,"starvation","negative"
"11795",11795,"starvation","sadness"
"11796",11796,"starved","negative"
"11797",11797,"starving","negative"
"11798",11798,"stately","positive"
"11799",11799,"statement","positive"
"11800",11800,"statement","trust"
"11801",11801,"stationary","negative"
"11802",11802,"statistical","trust"
"11803",11803,"statue","positive"
"11804",11804,"status","positive"
"11805",11805,"staunch","positive"
"11806",11806,"stave","negative"
"11807",11807,"steadfast","positive"
"11808",11808,"steadfast","trust"
"11809",11809,"steady","surprise"
"11810",11810,"steady","trust"
"11811",11811,"steal","anger"
"11812",11812,"steal","fear"
"11813",11813,"steal","negative"
"11814",11814,"steal","sadness"
"11815",11815,"stealing","disgust"
"11816",11816,"stealing","fear"
"11817",11817,"stealing","negative"
"11818",11818,"stealth","surprise"
"11819",11819,"stealthily","surprise"
"11820",11820,"stealthy","anticipation"
"11821",11821,"stealthy","fear"
"11822",11822,"stealthy","negative"
"11823",11823,"stealthy","surprise"
"11824",11824,"stellar","positive"
"11825",11825,"stereotype","negative"
"11826",11826,"stereotyped","negative"
"11827",11827,"sterile","negative"
"11828",11828,"sterile","sadness"
"11829",11829,"sterility","negative"
"11830",11830,"sterling","anger"
"11831",11831,"sterling","anticipation"
"11832",11832,"sterling","joy"
"11833",11833,"sterling","negative"
"11834",11834,"sterling","positive"
"11835",11835,"sterling","trust"
"11836",11836,"stern","negative"
"11837",11837,"steward","positive"
"11838",11838,"steward","trust"
"11839",11839,"sticky","disgust"
"11840",11840,"stiff","negative"
"11841",11841,"stiffness","negative"
"11842",11842,"stifle","negative"
"11843",11843,"stifled","anger"
"11844",11844,"stifled","fear"
"11845",11845,"stifled","negative"
"11846",11846,"stifled","sadness"
"11847",11847,"stigma","anger"
"11848",11848,"stigma","disgust"
"11849",11849,"stigma","fear"
"11850",11850,"stigma","negative"
"11851",11851,"stigma","sadness"
"11852",11852,"stillborn","negative"
"11853",11853,"stillborn","sadness"
"11854",11854,"stillness","fear"
"11855",11855,"stillness","positive"
"11856",11856,"stillness","sadness"
"11857",11857,"sting","anger"
"11858",11858,"sting","fear"
"11859",11859,"sting","negative"
"11860",11860,"stinging","negative"
"11861",11861,"stingy","anger"
"11862",11862,"stingy","disgust"
"11863",11863,"stingy","fear"
"11864",11864,"stingy","negative"
"11865",11865,"stingy","sadness"
"11866",11866,"stink","disgust"
"11867",11867,"stink","negative"
"11868",11868,"stinking","disgust"
"11869",11869,"stinking","negative"
"11870",11870,"stint","fear"
"11871",11871,"stint","negative"
"11872",11872,"stint","sadness"
"11873",11873,"stocks","negative"
"11874",11874,"stolen","anger"
"11875",11875,"stolen","negative"
"11876",11876,"stomach","disgust"
"11877",11877,"stone","anger"
"11878",11878,"stone","negative"
"11879",11879,"stoned","negative"
"11880",11880,"stools","disgust"
"11881",11881,"stools","negative"
"11882",11882,"stoppage","negative"
"11883",11883,"store","anticipation"
"11884",11884,"store","positive"
"11885",11885,"storm","anger"
"11886",11886,"storm","negative"
"11887",11887,"storming","anger"
"11888",11888,"stormy","fear"
"11889",11889,"stormy","negative"
"11890",11890,"straightforward","positive"
"11891",11891,"straightforward","trust"
"11892",11892,"strained","anger"
"11893",11893,"strained","negative"
"11894",11894,"straits","fear"
"11895",11895,"straits","negative"
"11896",11896,"stranded","negative"
"11897",11897,"stranger","fear"
"11898",11898,"stranger","negative"
"11899",11899,"strangle","anger"
"11900",11900,"strangle","disgust"
"11901",11901,"strangle","fear"
"11902",11902,"strangle","negative"
"11903",11903,"strangle","sadness"
"11904",11904,"strangle","surprise"
"11905",11905,"strategic","positive"
"11906",11906,"strategist","anticipation"
"11907",11907,"strategist","positive"
"11908",11908,"strategist","trust"
"11909",11909,"stray","negative"
"11910",11910,"strength","positive"
"11911",11911,"strength","trust"
"11912",11912,"strengthen","positive"
"11913",11913,"strengthening","joy"
"11914",11914,"strengthening","positive"
"11915",11915,"strengthening","trust"
"11916",11916,"stress","negative"
"11917",11917,"stretcher","fear"
"11918",11918,"stretcher","sadness"
"11919",11919,"stricken","sadness"
"11920",11920,"strife","anger"
"11921",11921,"strife","negative"
"11922",11922,"strike","anger"
"11923",11923,"strike","negative"
"11924",11924,"striking","positive"
"11925",11925,"strikingly","positive"
"11926",11926,"strip","negative"
"11927",11927,"strip","sadness"
"11928",11928,"stripe","negative"
"11929",11929,"stripped","anger"
"11930",11930,"stripped","anticipation"
"11931",11931,"stripped","disgust"
"11932",11932,"stripped","fear"
"11933",11933,"stripped","negative"
"11934",11934,"stripped","sadness"
"11935",11935,"strive","anticipation"
"11936",11936,"stroke","fear"
"11937",11937,"stroke","negative"
"11938",11938,"stroke","sadness"
"11939",11939,"strongly","positive"
"11940",11940,"structural","trust"
"11941",11941,"structure","positive"
"11942",11942,"structure","trust"
"11943",11943,"struggle","anger"
"11944",11944,"struggle","fear"
"11945",11945,"struggle","negative"
"11946",11946,"struggle","sadness"
"11947",11947,"strut","negative"
"11948",11948,"stud","positive"
"11949",11949,"study","positive"
"11950",11950,"stuffy","negative"
"11951",11951,"stumble","negative"
"11952",11952,"stunned","fear"
"11953",11953,"stunned","negative"
"11954",11954,"stunned","surprise"
"11955",11955,"stunted","negative"
"11956",11956,"stupid","negative"
"11957",11957,"stupidity","negative"
"11958",11958,"stupor","negative"
"11959",11959,"sturdy","positive"
"11960",11960,"sty","disgust"
"11961",11961,"sty","negative"
"11962",11962,"subdue","negative"
"11963",11963,"subito","surprise"
"11964",11964,"subject","negative"
"11965",11965,"subjected","negative"
"11966",11966,"subjected","sadness"
"11967",11967,"subjection","negative"
"11968",11968,"subjugation","anger"
"11969",11969,"subjugation","disgust"
"11970",11970,"subjugation","fear"
"11971",11971,"subjugation","negative"
"11972",11972,"subjugation","sadness"
"11973",11973,"sublimation","joy"
"11974",11974,"sublimation","positive"
"11975",11975,"submit","anticipation"
"11976",11976,"subordinate","fear"
"11977",11977,"subordinate","negative"
"11978",11978,"subpoena","negative"
"11979",11979,"subscribe","anticipation"
"11980",11980,"subsidence","negative"
"11981",11981,"subsidence","sadness"
"11982",11982,"subsidy","anger"
"11983",11983,"subsidy","disgust"
"11984",11984,"subsidy","negative"
"11985",11985,"subsist","negative"
"11986",11986,"substance","positive"
"11987",11987,"substantiate","trust"
"11988",11988,"substantive","positive"
"11989",11989,"subtract","negative"
"11990",11990,"subversion","anger"
"11991",11991,"subversion","fear"
"11992",11992,"subversion","negative"
"11993",11993,"subversive","anger"
"11994",11994,"subversive","negative"
"11995",11995,"subversive","surprise"
"11996",11996,"subvert","disgust"
"11997",11997,"subvert","fear"
"11998",11998,"subvert","negative"
"11999",11999,"subvert","sadness"
"12000",12000,"succeed","anticipation"
"12001",12001,"succeed","joy"
"12002",12002,"succeed","positive"
"12003",12003,"succeed","surprise"
"12004",12004,"succeed","trust"
"12005",12005,"succeeding","anticipation"
"12006",12006,"succeeding","joy"
"12007",12007,"succeeding","positive"
"12008",12008,"succeeding","trust"
"12009",12009,"success","anticipation"
"12010",12010,"success","joy"
"12011",12011,"success","positive"
"12012",12012,"successful","anticipation"
"12013",12013,"successful","joy"
"12014",12014,"successful","positive"
"12015",12015,"successful","trust"
"12016",12016,"succinct","positive"
"12017",12017,"succulent","negative"
"12018",12018,"succulent","positive"
"12019",12019,"succumb","negative"
"12020",12020,"suck","negative"
"12021",12021,"sucker","anger"
"12022",12022,"sucker","negative"
"12023",12023,"sudden","surprise"
"12024",12024,"suddenly","surprise"
"12025",12025,"sue","anger"
"12026",12026,"sue","negative"
"12027",12027,"sue","sadness"
"12028",12028,"suffer","negative"
"12029",12029,"sufferer","fear"
"12030",12030,"sufferer","negative"
"12031",12031,"sufferer","sadness"
"12032",12032,"suffering","disgust"
"12033",12033,"suffering","fear"
"12034",12034,"suffering","negative"
"12035",12035,"suffering","sadness"
"12036",12036,"sufficiency","positive"
"12037",12037,"suffocating","disgust"
"12038",12038,"suffocating","fear"
"12039",12039,"suffocating","negative"
"12040",12040,"suffocating","sadness"
"12041",12041,"suffocation","anger"
"12042",12042,"suffocation","fear"
"12043",12043,"suffocation","negative"
"12044",12044,"sugar","positive"
"12045",12045,"suggest","trust"
"12046",12046,"suicidal","anger"
"12047",12047,"suicidal","disgust"
"12048",12048,"suicidal","fear"
"12049",12049,"suicidal","negative"
"12050",12050,"suicidal","sadness"
"12051",12051,"suicide","anger"
"12052",12052,"suicide","fear"
"12053",12053,"suicide","negative"
"12054",12054,"suicide","sadness"
"12055",12055,"suitable","positive"
"12056",12056,"sullen","anger"
"12057",12057,"sullen","negative"
"12058",12058,"sullen","sadness"
"12059",12059,"sultan","fear"
"12060",12060,"sultry","positive"
"12061",12061,"summons","negative"
"12062",12062,"sump","disgust"
"12063",12063,"sun","anticipation"
"12064",12064,"sun","joy"
"12065",12065,"sun","positive"
"12066",12066,"sun","surprise"
"12067",12067,"sun","trust"
"12068",12068,"sundial","anticipation"
"12069",12069,"sundial","trust"
"12070",12070,"sunk","disgust"
"12071",12071,"sunk","fear"
"12072",12072,"sunk","negative"
"12073",12073,"sunk","sadness"
"12074",12074,"sunny","anticipation"
"12075",12075,"sunny","joy"
"12076",12076,"sunny","positive"
"12077",12077,"sunny","surprise"
"12078",12078,"sunset","anticipation"
"12079",12079,"sunset","positive"
"12080",12080,"sunshine","joy"
"12081",12081,"sunshine","positive"
"12082",12082,"superb","positive"
"12083",12083,"superficial","negative"
"12084",12084,"superfluous","negative"
"12085",12085,"superhuman","positive"
"12086",12086,"superior","positive"
"12087",12087,"superiority","positive"
"12088",12088,"superman","joy"
"12089",12089,"superman","positive"
"12090",12090,"superman","trust"
"12091",12091,"superstar","joy"
"12092",12092,"superstar","positive"
"12093",12093,"superstar","trust"
"12094",12094,"superstition","fear"
"12095",12095,"superstition","negative"
"12096",12096,"superstition","positive"
"12097",12097,"superstitious","anticipation"
"12098",12098,"superstitious","fear"
"12099",12099,"superstitious","negative"
"12100",12100,"supplication","positive"
"12101",12101,"supplication","trust"
"12102",12102,"supplies","positive"
"12103",12103,"supply","positive"
"12104",12104,"supported","positive"
"12105",12105,"supporter","joy"
"12106",12106,"supporter","positive"
"12107",12107,"supporter","trust"
"12108",12108,"supporting","positive"
"12109",12109,"supporting","trust"
"12110",12110,"suppress","anger"
"12111",12111,"suppress","fear"
"12112",12112,"suppress","negative"
"12113",12113,"suppress","sadness"
"12114",12114,"suppression","anger"
"12115",12115,"suppression","disgust"
"12116",12116,"suppression","fear"
"12117",12117,"suppression","negative"
"12118",12118,"supremacy","anger"
"12119",12119,"supremacy","anticipation"
"12120",12120,"supremacy","fear"
"12121",12121,"supremacy","joy"
"12122",12122,"supremacy","negative"
"12123",12123,"supremacy","positive"
"12124",12124,"supremacy","surprise"
"12125",12125,"supremacy","trust"
"12126",12126,"supreme","positive"
"12127",12127,"supremely","positive"
"12128",12128,"surcharge","anger"
"12129",12129,"surcharge","negative"
"12130",12130,"surety","positive"
"12131",12131,"surety","trust"
"12132",12132,"surge","surprise"
"12133",12133,"surgery","fear"
"12134",12134,"surgery","sadness"
"12135",12135,"surly","anger"
"12136",12136,"surly","disgust"
"12137",12137,"surly","negative"
"12138",12138,"surmise","positive"
"12139",12139,"surpassing","positive"
"12140",12140,"surprise","fear"
"12141",12141,"surprise","joy"
"12142",12142,"surprise","positive"
"12143",12143,"surprise","surprise"
"12144",12144,"surprised","surprise"
"12145",12145,"surprising","surprise"
"12146",12146,"surprisingly","anticipation"
"12147",12147,"surprisingly","surprise"
