"","X","word","sentiment"
"972",972,"backbone","positive"
"973",973,"backbone","trust"
"974",974,"backer","trust"
"975",975,"backward","negative"
"976",976,"backwards","disgust"
"977",977,"backwards","negative"
"978",978,"backwater","negative"
"979",979,"backwater","sadness"
"980",980,"bacteria","disgust"
"981",981,"bacteria","fear"
"982",982,"bacteria","negative"
"983",983,"bacteria","sadness"
"984",984,"bacterium","disgust"
"985",985,"bacterium","fear"
"986",986,"bacterium","negative"
"987",987,"bad","anger"
"988",988,"bad","disgust"
"989",989,"bad","fear"
"990",990,"bad","negative"
"991",991,"bad","sadness"
"992",992,"badge","trust"
"993",993,"badger","anger"
"994",994,"badger","negative"
"995",995,"badly","negative"
"996",996,"badly","sadness"
"997",997,"badness","anger"
"998",998,"badness","disgust"
"999",999,"badness","fear"
"1000",1000,"badness","negative"
"1001",1001,"bailiff","fear"
"1002",1002,"bailiff","negative"
"1003",1003,"bailiff","trust"
"1004",1004,"bait","fear"
"1005",1005,"bait","negative"
"1006",1006,"bait","trust"
"1007",1007,"balance","positive"
"1008",1008,"balanced","positive"
"1009",1009,"bale","fear"
"1010",1010,"bale","negative"
"1011",1011,"balk","negative"
"1012",1012,"ballad","positive"
"1013",1013,"ballet","positive"
"1014",1014,"ballot","anticipation"
"1015",1015,"ballot","positive"
"1016",1016,"ballot","trust"
"1017",1017,"balm","anticipation"
"1018",1018,"balm","joy"
"1019",1019,"balm","negative"
"1020",1020,"balm","positive"
"1021",1021,"balsam","positive"
"1022",1022,"ban","negative"
"1023",1023,"bandit","negative"
"1024",1024,"bane","anger"
"1025",1025,"bane","disgust"
"1026",1026,"bane","fear"
"1027",1027,"bane","negative"
"1028",1028,"bang","anger"
"1029",1029,"bang","disgust"
"1030",1030,"bang","fear"
"1031",1031,"bang","negative"
"1032",1032,"bang","sadness"
"1033",1033,"bang","surprise"
"1034",1034,"banger","anger"
"1035",1035,"banger","anticipation"
"1036",1036,"banger","fear"
"1037",1037,"banger","negative"
"1038",1038,"banger","surprise"
"1039",1039,"banish","anger"
"1040",1040,"banish","disgust"
"1041",1041,"banish","fear"
"1042",1042,"banish","negative"
"1043",1043,"banish","sadness"
"1044",1044,"banished","anger"
"1045",1045,"banished","fear"
"1046",1046,"banished","negative"
"1047",1047,"banished","sadness"
"1048",1048,"banishment","anger"
"1049",1049,"banishment","disgust"
"1050",1050,"banishment","negative"
"1051",1051,"banishment","sadness"
"1052",1052,"bank","trust"
"1053",1053,"banker","trust"
"1054",1054,"bankrupt","fear"
"1055",1055,"bankrupt","negative"
"1056",1056,"bankrupt","sadness"
"1057",1057,"bankruptcy","anger"
"1058",1058,"bankruptcy","disgust"
"1059",1059,"bankruptcy","fear"
"1060",1060,"bankruptcy","negative"
"1061",1061,"bankruptcy","sadness"
"1062",1062,"banquet","anticipation"
"1063",1063,"banquet","joy"
"1064",1064,"banquet","positive"
"1065",1065,"banshee","anger"
"1066",1066,"banshee","disgust"
"1067",1067,"banshee","fear"
"1068",1068,"banshee","negative"
"1069",1069,"banshee","sadness"
"1070",1070,"baptism","positive"
"1071",1071,"baptismal","joy"
"1072",1072,"baptismal","positive"
"1073",1073,"barb","anger"
"1074",1074,"barb","negative"
"1075",1075,"barbarian","fear"
"1076",1076,"barbarian","negative"
"1077",1077,"barbaric","anger"
"1078",1078,"barbaric","disgust"
"1079",1079,"barbaric","fear"
"1080",1080,"barbaric","negative"
"1081",1081,"barbarism","negative"
"1082",1082,"bard","positive"
"1083",1083,"barf","disgust"
"1084",1084,"bargain","positive"
"1085",1085,"bargain","trust"
"1086",1086,"bark","anger"
"1087",1087,"bark","negative"
"1088",1088,"barred","negative"
"1089",1089,"barren","negative"
"1090",1090,"barren","sadness"
"1091",1091,"barricade","fear"
"1092",1092,"barricade","negative"
"1093",1093,"barrier","anger"
"1094",1094,"barrier","negative"
"1095",1095,"barrow","disgust"
"1096",1096,"bartender","trust"
"1097",1097,"barter","trust"
"1098",1098,"base","trust"
"1099",1099,"baseless","negative"
"1100",1100,"basketball","anticipation"
"1101",1101,"basketball","joy"
"1102",1102,"basketball","positive"
"1103",1103,"bastard","disgust"
"1104",1104,"bastard","negative"
"1105",1105,"bastard","sadness"
"1106",1106,"bastion","anger"
"1107",1107,"bastion","positive"
"1108",1108,"bath","positive"
"1109",1109,"battalion","anger"
"1110",1110,"batter","anger"
"1111",1111,"batter","fear"
"1112",1112,"batter","negative"
"1113",1113,"battered","fear"
"1114",1114,"battered","negative"
"1115",1115,"battered","sadness"
"1116",1116,"battery","anger"
"1117",1117,"battery","negative"
"1118",1118,"battle","anger"
"1119",1119,"battle","negative"
"1120",1120,"battled","anger"
"1121",1121,"battled","fear"
"1122",1122,"battled","negative"
"1123",1123,"battled","sadness"
"1124",1124,"battlefield","fear"
"1125",1125,"battlefield","negative"
"1126",1126,"bawdy","negative"
"1127",1127,"bayonet","anger"
"1128",1128,"bayonet","fear"
"1129",1129,"bayonet","negative"
"1130",1130,"beach","joy"
"1131",1131,"beam","joy"
"1132",1132,"beam","positive"
"1133",1133,"beaming","anticipation"
"1134",1134,"beaming","joy"
"1135",1135,"beaming","positive"
"1136",1136,"bear","anger"
"1137",1137,"bear","fear"
"1138",1138,"bearer","negative"
"1139",1139,"bearish","anger"
"1140",1140,"bearish","fear"
"1141",1141,"beast","anger"
"1142",1142,"beast","fear"
"1143",1143,"beast","negative"
"1144",1144,"beastly","disgust"
"1145",1145,"beastly","fear"
"1146",1146,"beastly","negative"
"1147",1147,"beating","anger"
"1148",1148,"beating","fear"
"1149",1149,"beating","negative"
"1150",1150,"beating","sadness"
"1151",1151,"beautification","joy"
"1152",1152,"beautification","positive"
"1153",1153,"beautification","trust"
"1154",1154,"beautiful","joy"
"1155",1155,"beautiful","positive"
"1156",1156,"beautify","joy"
"1157",1157,"beautify","positive"
"1158",1158,"beauty","joy"
"1159",1159,"beauty","positive"
"1160",1160,"bedrock","positive"
"1161",1161,"bedrock","trust"
"1162",1162,"bee","anger"
"1163",1163,"bee","fear"
"1164",1164,"beer","joy"
"1165",1165,"beer","positive"
"1166",1166,"befall","negative"
"1167",1167,"befitting","positive"
"1168",1168,"befriend","joy"
"1169",1169,"befriend","positive"
"1170",1170,"befriend","trust"
"1171",1171,"beg","negative"
"1172",1172,"beg","sadness"
"1173",1173,"beggar","negative"
"1174",1174,"beggar","sadness"
"1175",1175,"begging","negative"
"1176",1176,"begun","anticipation"
"1177",1177,"behemoth","fear"
"1178",1178,"behemoth","negative"
"1179",1179,"beholden","negative"
"1180",1180,"belated","negative"
"1181",1181,"believed","trust"
"1182",1182,"believer","trust"
"1183",1183,"believing","positive"
"1184",1184,"believing","trust"
"1185",1185,"belittle","anger"
"1186",1186,"belittle","disgust"
"1187",1187,"belittle","fear"
"1188",1188,"belittle","negative"
"1189",1189,"belittle","sadness"
"1190",1190,"belligerent","anger"
"1191",1191,"belligerent","fear"
"1192",1192,"belligerent","negative"
"1193",1193,"bellows","anger"
"1194",1194,"belt","anger"
"1195",1195,"belt","fear"
"1196",1196,"belt","negative"
"1197",1197,"bender","negative"
"1198",1198,"benefactor","positive"
"1199",1199,"benefactor","trust"
"1200",1200,"beneficial","positive"
"1201",1201,"benefit","positive"
"1202",1202,"benevolence","joy"
"1203",1203,"benevolence","positive"
"1204",1204,"benevolence","trust"
"1205",1205,"benign","joy"
"1206",1206,"benign","positive"
"1207",1207,"bequest","trust"
"1208",1208,"bereaved","negative"
"1209",1209,"bereaved","sadness"
"1210",1210,"bereavement","negative"
"1211",1211,"bereavement","sadness"
"1212",1212,"bereft","negative"
"1213",1213,"berserk","anger"
"1214",1214,"berserk","negative"
"1215",1215,"berth","positive"
"1216",1216,"bestial","disgust"
"1217",1217,"bestial","fear"
"1218",1218,"bestial","negative"
"1219",1219,"betray","anger"
"1220",1220,"betray","disgust"
"1221",1221,"betray","negative"
"1222",1222,"betray","sadness"
"1223",1223,"betray","surprise"
"1224",1224,"betrayal","anger"
"1225",1225,"betrayal","disgust"
"1226",1226,"betrayal","negative"
"1227",1227,"betrayal","sadness"
"1228",1228,"betrothed","anticipation"
"1229",1229,"betrothed","joy"
"1230",1230,"betrothed","positive"
"1231",1231,"betrothed","trust"
"1232",1232,"betterment","positive"
"1233",1233,"beverage","positive"
"1234",1234,"beware","anticipation"
"1235",1235,"beware","fear"
"1236",1236,"beware","negative"
"1237",1237,"bewildered","fear"
"1238",1238,"bewildered","negative"
"1239",1239,"bewildered","surprise"
"1240",1240,"bewilderment","fear"
"1241",1241,"bewilderment","surprise"
"1242",1242,"bias","anger"
"1243",1243,"bias","negative"
"1244",1244,"biased","negative"
"1245",1245,"biblical","positive"
"1246",1246,"bickering","anger"
"1247",1247,"bickering","disgust"
"1248",1248,"bickering","negative"
"1249",1249,"biennial","anticipation"
"1250",1250,"bier","fear"
"1251",1251,"bier","negative"
"1252",1252,"bier","sadness"
"1253",1253,"bigot","anger"
"1254",1254,"bigot","disgust"
"1255",1255,"bigot","fear"
"1256",1256,"bigot","negative"
"1257",1257,"bigoted","anger"
"1258",1258,"bigoted","disgust"
"1259",1259,"bigoted","fear"
"1260",1260,"bigoted","negative"
"1261",1261,"bigoted","sadness"
"1262",1262,"bile","anger"
"1263",1263,"bile","disgust"
"1264",1264,"bile","negative"
"1265",1265,"bilingual","positive"
"1266",1266,"biopsy","fear"
"1267",1267,"biopsy","negative"
"1268",1268,"birch","anger"
"1269",1269,"birch","disgust"
"1270",1270,"birch","fear"
"1271",1271,"birch","negative"
"1272",1272,"birth","anticipation"
"1273",1273,"birth","fear"
"1274",1274,"birth","joy"
"1275",1275,"birth","positive"
"1276",1276,"birth","trust"
"1277",1277,"birthday","anticipation"
"1278",1278,"birthday","joy"
"1279",1279,"birthday","positive"
"1280",1280,"birthday","surprise"
"1281",1281,"birthplace","anger"
"1282",1282,"birthplace","negative"
"1283",1283,"bitch","anger"
"1284",1284,"bitch","disgust"
"1285",1285,"bitch","fear"
"1286",1286,"bitch","negative"
"1287",1287,"bitch","sadness"
"1288",1288,"bite","negative"
"1289",1289,"bitterly","anger"
"1290",1290,"bitterly","disgust"
"1291",1291,"bitterly","negative"
"1292",1292,"bitterly","sadness"
"1293",1293,"bitterness","anger"
"1294",1294,"bitterness","disgust"
"1295",1295,"bitterness","negative"
"1296",1296,"bitterness","sadness"
"1297",1297,"bizarre","negative"
"1298",1298,"bizarre","surprise"
"1299",1299,"blackjack","negative"
"1300",1300,"blackmail","anger"
"1301",1301,"blackmail","fear"
"1302",1302,"blackmail","negative"
"1303",1303,"blackness","fear"
"1304",1304,"blackness","negative"
"1305",1305,"blackness","sadness"
"1306",1306,"blame","anger"
"1307",1307,"blame","disgust"
"1308",1308,"blame","negative"
"1309",1309,"blameless","positive"
"1310",1310,"bland","negative"
"1311",1311,"blanket","trust"
"1312",1312,"blasphemous","anger"
"1313",1313,"blasphemous","disgust"
"1314",1314,"blasphemous","negative"
"1315",1315,"blasphemy","anger"
"1316",1316,"blasphemy","negative"
"1317",1317,"blast","anger"
"1318",1318,"blast","fear"
"1319",1319,"blast","negative"
"1320",1320,"blast","surprise"
"1321",1321,"blatant","anger"
"1322",1322,"blatant","disgust"
"1323",1323,"blatant","negative"
"1324",1324,"blather","negative"
"1325",1325,"blaze","anger"
"1326",1326,"blaze","negative"
"1327",1327,"bleak","negative"
"1328",1328,"bleak","sadness"
"1329",1329,"bleeding","disgust"
"1330",1330,"bleeding","fear"
"1331",1331,"bleeding","negative"
"1332",1332,"bleeding","sadness"
"1333",1333,"blemish","anger"
"1334",1334,"blemish","disgust"
"1335",1335,"blemish","fear"
"1336",1336,"blemish","negative"
"1337",1337,"blemish","sadness"
"1338",1338,"bless","anticipation"
"1339",1339,"bless","joy"
"1340",1340,"bless","positive"
"1341",1341,"bless","trust"
"1342",1342,"blessed","joy"
"1343",1343,"blessed","positive"
"1344",1344,"blessing","anticipation"
"1345",1345,"blessing","joy"
"1346",1346,"blessing","positive"
"1347",1347,"blessing","trust"
"1348",1348,"blessings","anticipation"
"1349",1349,"blessings","joy"
"1350",1350,"blessings","positive"
"1351",1351,"blessings","surprise"
"1352",1352,"blessings","trust"
"1353",1353,"blight","disgust"
"1354",1354,"blight","fear"
"1355",1355,"blight","negative"
"1356",1356,"blight","sadness"
"1357",1357,"blighted","disgust"
"1358",1358,"blighted","negative"
"1359",1359,"blighted","sadness"
"1360",1360,"blinded","negative"
"1361",1361,"blindfold","anticipation"
"1362",1362,"blindfold","fear"
"1363",1363,"blindfold","surprise"
"1364",1364,"blindly","negative"
"1365",1365,"blindly","sadness"
"1366",1366,"blindness","negative"
"1367",1367,"blindness","sadness"
"1368",1368,"bliss","joy"
"1369",1369,"bliss","positive"
"1370",1370,"blissful","joy"
"1371",1371,"blissful","positive"
"1372",1372,"blister","disgust"
"1373",1373,"blister","negative"
"1374",1374,"blitz","surprise"
"1375",1375,"bloated","disgust"
"1376",1376,"bloated","negative"
"1377",1377,"blob","disgust"
"1378",1378,"blob","fear"
"1379",1379,"blob","negative"
"1380",1380,"blockade","anger"
"1381",1381,"blockade","fear"
"1382",1382,"blockade","negative"
"1383",1383,"blockade","sadness"
"1384",1384,"bloodless","positive"
"1385",1385,"bloodshed","anger"
"1386",1386,"bloodshed","disgust"
"1387",1387,"bloodshed","fear"
"1388",1388,"bloodshed","negative"
"1389",1389,"bloodshed","sadness"
"1390",1390,"bloodshed","surprise"
"1391",1391,"bloodthirsty","anger"
"1392",1392,"bloodthirsty","disgust"
"1393",1393,"bloodthirsty","fear"
"1394",1394,"bloodthirsty","negative"
"1395",1395,"bloody","anger"
"1396",1396,"bloody","disgust"
"1397",1397,"bloody","fear"
"1398",1398,"bloody","negative"
"1399",1399,"bloody","sadness"
"1400",1400,"bloom","anticipation"
"1401",1401,"bloom","joy"
"1402",1402,"bloom","positive"
"1403",1403,"bloom","trust"
"1404",1404,"blossom","joy"
"1405",1405,"blossom","positive"
"1406",1406,"blot","negative"
"1407",1407,"blower","negative"
"1408",1408,"blowout","negative"
"1409",1409,"blue","sadness"
"1410",1410,"blues","fear"
"1411",1411,"blues","negative"
"1412",1412,"blues","sadness"
"1413",1413,"bluff","negative"
"1414",1414,"blunder","disgust"
"1415",1415,"blunder","negative"
"1416",1416,"blunder","sadness"
"1417",1417,"blur","negative"
"1418",1418,"blurred","negative"
"1419",1419,"blush","negative"
"1420",1420,"board","anticipation"
"1421",1421,"boast","negative"
"1422",1422,"boast","positive"
"1423",1423,"boasting","negative"
"1424",1424,"bodyguard","positive"
"1425",1425,"bodyguard","trust"
"1426",1426,"bog","negative"
"1427",1427,"bogus","anger"
"1428",1428,"bogus","disgust"
"1429",1429,"bogus","negative"
"1430",1430,"boil","disgust"
"1431",1431,"boil","negative"
"1432",1432,"boilerplate","negative"
"1433",1433,"boisterous","anger"
"1434",1434,"boisterous","anticipation"
"1435",1435,"boisterous","joy"
"1436",1436,"boisterous","negative"
"1437",1437,"boisterous","positive"
"1438",1438,"bold","positive"
"1439",1439,"boldness","positive"
"1440",1440,"bolster","positive"
"1441",1441,"bomb","anger"
"1442",1442,"bomb","fear"
"1443",1443,"bomb","negative"
"1444",1444,"bomb","sadness"
"1445",1445,"bomb","surprise"
"1446",1446,"bombard","anger"
"1447",1447,"bombard","fear"
"1448",1448,"bombard","negative"
"1449",1449,"bombardment","anger"
"1450",1450,"bombardment","fear"
"1451",1451,"bombardment","negative"
"1452",1452,"bombed","disgust"
"1453",1453,"bombed","negative"
"1454",1454,"bomber","fear"
"1455",1455,"bomber","sadness"
"1456",1456,"bonanza","joy"
"1457",1457,"bonanza","positive"
